ID,SYMBOL,PURCHASE_PRICE,DATE,QUANTITY_PURCHASED,CURRENT_WORTH,DOLLARS_SPENT
1,BTC,10167.2681,2020-06-01 0:00:00,0.001405069,34593.33835,14.28571322
1,BTC,10166.39746,2018-02-15 0:00:00,0.001405189,34593.33835,14.28570988
1,BTC,10131.51665,2020-09-08 0:00:00,0.001410027,34593.33835,14.28571203
1,BTC,10131.0561,2019-08-22 0:00:00,0.001410091,34593.33835,14.28571103
1,BTC,10070.39211,2019-09-22 0:00:00,0.001418586,34593.33835,14.28571726
1,BTC,10004.99609,2018-02-22 0:00:00,0.001427858,34593.33835,14.28571371
1,BTC,9889.424628,2020-02-15 0:00:00,0.001444545,34593.33835,14.2857189
1,BTC,9865.119469,2020-02-08 0:00:00,0.001448104,34593.33835,14.28571896
1,BTC,9842.666368,2020-05-08 0:00:00,0.001451407,34593.33835,14.28571487
1,BTC,9771.489484,2020-06-08 0:00:00,0.001461979,34593.33835,14.28571242
1,BTC,9757.970318,2019-09-01 0:00:00,0.001464005,34593.33835,14.28571734
1,BTC,9663.181829,2020-02-22 0:00:00,0.001478365,34593.33835,14.2857098
1,BTC,9648.71761,2020-06-22 0:00:00,0.001480582,34593.33835,14.28571762
1,BTC,9525.36345,2020-07-22 0:00:00,0.001499755,34593.33835,14.28571146
1,BTC,9450.701987,2020-06-15 0:00:00,0.001511604,34593.33835,14.28571893
1,BTC,9428.333085,2020-07-08 0:00:00,0.00151519,34593.33835,14.28571601
1,BTC,9395.008789,2018-03-08 0:00:00,0.001520564,34593.33835,14.28571214
1,BTC,9392.875368,2020-02-01 0:00:00,0.00152091,34593.33835,14.28571808
1,BTC,9328.197226,2020-05-15 0:00:00,0.001531455,34593.33835,14.28571428
1,BTC,9261.104352,2019-11-01 0:00:00,0.00154255,34593.33835,14.28571652
1,BTC,9234.816406,2018-05-08 0:00:00,0.001546941,34593.33835,14.28571613
1,BTC,9228.32559,2020-07-01 0:00:00,0.001548029,34593.33835,14.28571563
1,BTC,9192.837368,2020-07-15 0:00:00,0.001554005,34593.33835,14.28571523
1,BTC,9182.577518,2020-05-22 0:00:00,0.001555741,34593.33835,14.28571233
1,BTC,9170.543945,2018-02-01 0:00:00,0.001557783,34593.33835,14.28571746
1,BTC,9119.014648,2018-05-01 0:00:00,0.001566585,34593.33835,14.28571156
1,BTC,8864.766808,2020-05-01 0:00:00,0.001611516,34593.33835,14.28571355
1,BTC,8838.375234,2019-06-15 0:00:00,0.001616328,34593.33835,14.28571337
1,BTC,8807.010275,2020-01-15 0:00:00,0.001622084,34593.33835,14.28571045
1,BTC,8804.880719,2019-11-08 0:00:00,0.001622477,34593.33835,14.28571645
1,BTC,8802.455078,2018-04-22 0:00:00,0.001622924,34593.33835,14.28571561
1,BTC,8728.467773,2018-03-22 0:00:00,0.001636681,34593.33835,14.28571736
1,BTC,8680.876042,2020-01-22 0:00:00,0.001645654,34593.33835,14.28571838
1,BTC,8564.016472,2019-06-01 0:00:00,0.001668109,34593.33835,14.28571295
1,BTC,8562.45405,2020-03-01 0:00:00,0.001668414,34593.33835,14.28571821
1,BTC,8510.383789,2018-05-15 0:00:00,0.001678622,34593.33835,14.28571746
1,BTC,8491.992012,2019-11-15 0:00:00,0.001682257,34593.33835,14.28571301
1,BTC,8343.276681,2019-10-01 0:00:00,0.001712243,34593.33835,14.28571709
1,BTC,8329.107422,2018-04-15 0:00:00,0.001715155,34593.33835,14.28571024
1,BTC,8300.857422,2018-03-15 0:00:00,0.001720993,34593.33835,14.28571752
1,BTC,8265.585938,2018-02-08 0:00:00,0.001728337,34593.33835,14.285718
1,BTC,8253.552734,2017-11-22 0:00:00,0.001730856,34593.33835,14.28571127
1,BTC,8228.783153,2019-10-08 0:00:00,0.001736066,34593.33835,14.28571065
1,BTC,8205.369316,2019-10-15 0:00:00,0.00174102,34593.33835,14.28571209
1,BTC,8205.167495,2019-05-15 0:00:00,0.001741063,34593.33835,14.28571353
1,BTC,8108.116291,2020-03-08 0:00:00,0.001761903,34593.33835,14.28571442
1,BTC,8079.862777,2020-01-08 0:00:00,0.001768064,34593.33835,14.2857145
1,BTC,8078.203322,2019-10-22 0:00:00,0.001768427,34593.33835,14.28571287
1,BTC,8041.776367,2018-05-22 0:00:00,0.001776438,34593.33835,14.28571713
1,BTC,7954.127724,2019-06-08 0:00:00,0.001796013,34593.33835,14.2857168
1,BTC,7680.066546,2019-05-22 0:00:00,0.001860103,34593.33835,14.28571482
1,BTC,7624.919922,2018-06-08 0:00:00,0.001873556,34593.33835,14.28571447
1,BTC,7624.907227,2018-08-01 0:00:00,0.001873559,34593.33835,14.28571356
1,BTC,7564.345403,2019-12-08 0:00:00,0.001888559,34593.33835,14.28571259
1,BTC,7541.450195,2018-06-01 0:00:00,0.001894293,34593.33835,14.28571631
1,BTC,7511.589042,2019-12-22 0:00:00,0.001901823,34593.33835,14.28571281
1,BTC,7459.694824,2017-11-08 0:00:00,0.001915053,34593.33835,14.28571095
1,BTC,7424.292265,2019-12-01 0:00:00,0.001924185,34593.33835,14.28571181
1,BTC,7418.490234,2018-07-22 0:00:00,0.00192569,34593.33835,14.28571246
1,BTC,7334.098453,2020-04-08 0:00:00,0.001947849,34593.33835,14.28571634
1,BTC,7315.540039,2017-11-15 0:00:00,0.00195279,34593.33835,14.28571343
1,BTC,7296.577568,2019-11-22 0:00:00,0.001957865,34593.33835,14.28571384
1,BTC,7200.174393,2020-01-01 0:00:00,0.001984079,34593.33835,14.28571481
1,BTC,7193.248535,2018-09-01 0:00:00,0.001985989,34593.33835,14.28571246
1,BTC,7152.301844,2019-12-15 0:00:00,0.001997359,34593.33835,14.28571446
1,BTC,7117.207479,2020-04-22 0:00:00,0.002007208,34593.33835,14.28571579
1,BTC,7023.523438,2018-04-08 0:00:00,0.002033981,34593.33835,14.28571323
1,BTC,6844.227539,2018-04-01 0:00:00,0.002087265,34593.33835,14.28571659
1,BTC,6773.879883,2018-07-08 0:00:00,0.002108941,34593.33835,14.28571301
1,BTC,6767.314941,2017-11-01 0:00:00,0.002110987,34593.33835,14.28571387
1,BTC,6721.98291,2018-09-22 0:00:00,0.002125223,34593.33835,14.28571269
1,BTC,6652.226074,2018-10-08 0:00:00,0.002147509,34593.33835,14.28571536
1,BTC,6642.109893,2020-04-15 0:00:00,0.00215078,34593.33835,14.28571712
1,BTC,6606.776268,2020-04-01 0:00:00,0.002162282,34593.33835,14.2857134
1,BTC,6596.54248,2018-10-15 0:00:00,0.002165637,34593.33835,14.28571647
1,BTC,6589.625,2018-10-01 0:00:00,0.00216791,34593.33835,14.28571393
1,BTC,6543.202637,2018-09-15 0:00:00,0.002183291,34593.33835,14.28571543
1,BTC,6487.155762,2018-10-22 0:00:00,0.002202154,34593.33835,14.28571601
1,BTC,6456.584961,2018-06-15 0:00:00,0.002212581,34593.33835,14.28571721
1,BTC,6453.718101,2018-11-08 0:00:00,0.002213563,34593.33835,14.2857116
1,BTC,6385.819824,2018-07-01 0:00:00,0.002237099,34593.33835,14.28571114
1,BTC,6377.781325,2018-11-01 0:00:00,0.002239919,34593.33835,14.28571357
1,BTC,6376.706543,2018-08-22 0:00:00,0.002240297,34593.33835,14.28571654
1,BTC,6359.640137,2018-07-15 0:00:00,0.002246309,34593.33835,14.28571688
1,BTC,6308.520508,2018-08-15 0:00:00,0.002264511,34593.33835,14.28571408
1,BTC,6305.803223,2018-08-08 0:00:00,0.002265487,34593.33835,14.28571523
1,BTC,6225.982422,2018-09-08 0:00:00,0.002294532,34593.33835,14.2857159
1,BTC,6083.691895,2018-06-22 0:00:00,0.002348198,34593.33835,14.28571314
1,BTC,6008.422363,2017-10-22 0:00:00,0.002377615,34593.33835,14.28571514
1,BTC,5982.457323,2019-05-08 0:00:00,0.002387934,34593.33835,14.28571325
1,BTC,5830.254798,2020-03-22 0:00:00,0.002450273,34593.33835,14.28571591
1,BTC,5678.186035,2017-10-15 0:00:00,0.002515894,34593.33835,14.28571418
1,BTC,5648.034815,2018-11-15 0:00:00,0.002529325,34593.33835,14.28571566
1,BTC,5402.697091,2019-05-01 0:00:00,0.002644182,34593.33835,14.2857144
1,BTC,5399.36541,2019-04-22 0:00:00,0.002645814,34593.33835,14.28571659
1,BTC,5392.31488,2020-03-15 0:00:00,0.002649273,34593.33835,14.28571422
1,BTC,5289.77104,2019-04-08 0:00:00,0.00270063,34593.33835,14.28571436
1,BTC,5067.108472,2019-04-15 0:00:00,0.002819303,34593.33835,14.28571412
1,BTC,4892.008789,2017-09-01 0:00:00,0.002920214,34593.33835,14.28571255
1,BTC,4610.478516,2017-10-08 0:00:00,0.003098532,34593.33835,14.28571522
1,BTC,4403.73877,2017-10-01 0:00:00,0.003243997,34593.33835,14.28571536
1,BTC,4365.939085,2018-11-22 0:00:00,0.003272083,34593.33835,14.28571506
1,BTC,4228.747559,2017-09-08 0:00:00,0.003378238,34593.33835,14.2857157
1,BTC,4214.671932,2018-12-01 0:00:00,0.00338952,34593.33835,14.28571481
1,BTC,4181.930176,2017-08-15 0:00:00,0.003416058,34593.33835,14.28571603
1,BTC,4158.18307,2019-04-01 0:00:00,0.003435566,34593.33835,14.28571238
1,BTC,4100.521484,2017-08-22 0:00:00,0.003483877,34593.33835,14.28571249
1,BTC,4030.847999,2019-01-08 0:00:00,0.003544096,34593.33835,14.28571227
1,BTC,4023.968162,2019-03-22 0:00:00,0.003550156,34593.33835,14.28571471
1,BTC,4014.182514,2018-12-22 0:00:00,0.00355881,34593.33835,14.28571287
1,BTC,4005.526604,2019-02-22 0:00:00,0.003566501,34593.33835,14.28571464
1,BTC,3960.911187,2019-03-15 0:00:00,0.003606674,34593.33835,14.28571539
1,BTC,3901.131624,2019-03-08 0:00:00,0.003661941,34593.33835,14.28571384
1,BTC,3859.583752,2019-03-01 0:00:00,0.003701361,34593.33835,14.28571278
1,BTC,3843.519967,2019-01-01 0:00:00,0.003716831,34593.33835,14.28571416
1,BTC,3666.780351,2019-02-08 0:00:00,0.003895983,34593.33835,14.28571391
1,BTC,3637.516113,2017-09-15 0:00:00,0.003927327,34593.33835,14.28571524
1,BTC,3630.699463,2017-09-22 0:00:00,0.0039347,34593.33835,14.28571318
1,BTC,3630.675225,2019-01-15 0:00:00,0.003934727,34593.33835,14.28571584
1,BTC,3620.810753,2019-02-15 0:00:00,0.003945446,34593.33835,14.2857133
1,BTC,3604.577052,2019-01-22 0:00:00,0.003963215,34593.33835,14.28571384
1,BTC,3487.945387,2019-02-01 0:00:00,0.004095739,34593.33835,14.28571395
1,BTC,3476.114715,2018-12-08 0:00:00,0.004109679,34593.33835,14.28571565
1,BTC,3419.938477,2017-08-08 0:00:00,0.004177185,34593.33835,14.28571571
1,BTC,3236.761645,2018-12-15 0:00:00,0.004413582,34593.33835,14.28571293
1,BTC,2810.124268,2017-07-22 0:00:00,0.005083659,34593.33835,14.28571353
1,BTC,2805.622559,2017-06-08 0:00:00,0.005091816,34593.33835,14.28571384
1,BTC,2718.262207,2017-08-01 0:00:00,0.005255459,34593.33835,14.28571558
1,BTC,2705.408691,2017-06-22 0:00:00,0.005280427,34593.33835,14.2857131
1,BTC,2571.335693,2017-07-08 0:00:00,0.005555756,34593.33835,14.2857137
1,BTC,2464.577637,2017-06-15 0:00:00,0.005796415,34593.33835,14.28571478
1,BTC,2434.546387,2017-07-01 0:00:00,0.005867916,34593.33835,14.2857137
1,BTC,2407.883057,2017-06-01 0:00:00,0.005932894,34593.33835,14.28571494
1,BTC,2173.398193,2017-05-22 0:00:00,0.006572985,34593.33835,14.28571372
1,BTC,1998.858765,2017-07-15 0:00:00,0.007146935,34593.33835,14.28571367
1,BTC,1738.431519,2017-05-15 0:00:00,0.008217588,34593.33835,14.28571399
1,BTC,1723.351807,2017-05-08 0:00:00,0.008289494,34593.33835,14.28571446
1,BTC,1421.602539,2017-05-01 0:00:00,0.010049021,34593.33835,14.28571377
1,BTC,1249.611694,2017-03-15 0:00:00,0.011432123,34593.33835,14.28571459
1,BTC,1231.707153,2017-04-22 0:00:00,0.011598304,34593.33835,14.285714
1,BTC,1222.499878,2017-03-01 0:00:00,0.011685657,34593.33835,14.28571426
1,BTC,1175.950439,2017-04-08 0:00:00,0.012148228,34593.33835,14.28571405
1,BTC,1172.518799,2017-04-15 0:00:00,0.012183783,34593.33835,14.28571461
1,BTC,1149.999878,2017-03-08 0:00:00,0.012422362,34593.33835,14.28571478
1,BTC,1117.442871,2017-02-22 0:00:00,0.012784291,34593.33835,14.28571484
1,BTC,1080.504028,2017-04-01 0:00:00,0.013221343,34593.33835,14.28571437
1,BTC,1063.069946,2017-02-08 0:00:00,0.01343817,34593.33835,14.28571466
1,BTC,1049.143555,2017-03-22 0:00:00,0.013616549,34593.33835,14.28571462
1,BTC,1007.476746,2017-02-15 0:00:00,0.014179696,34593.33835,14.28571399
1,BTC,998.3254395,2017-01-01 0:00:00,0.014309677,34593.33835,14.28571458
1,BTC,989.0230713,2017-02-01 0:00:00,0.014444268,34593.33835,14.2857143
1,BTC,924.6727295,2017-01-22 0:00:00,0.015449482,34593.33835,14.28571469
1,BTC,911.1989136,2017-01-08 0:00:00,0.015677932,34593.33835,14.28571461
1,BTC,864.5404663,2016-12-22 0:00:00,0.016524055,34593.33835,14.28571421
1,BTC,821.7981567,2017-01-15 0:00:00,0.017383483,34593.33835,14.28571429
1,BTC,778.0875854,2016-12-15 0:00:00,0.018360034,34593.33835,14.28571452
1,BTC,770.8095703,2016-12-08 0:00:00,0.01853339,34593.33835,14.28571438
1,BTC,756.774292,2016-12-01 0:00:00,0.018877114,34593.33835,14.28571458
1,BTC,751.3468018,2016-11-22 0:00:00,0.019013476,34593.33835,14.28571438
1,BTC,729.7926636,2016-11-01 0:00:00,0.019575031,34593.33835,14.28571401
1,BTC,711.6192017,2016-11-15 0:00:00,0.020074942,34593.33835,14.2857142
1,BTC,709.8479004,2016-11-08 0:00:00,0.020125036,34593.33835,14.28571455
1,BTC,694.4691162,2016-06-15 0:00:00,0.020570698,34593.33835,14.28571446
1,BTC,676.2960205,2016-07-01 0:00:00,0.021123463,34593.33835,14.28571397
1,BTC,666.5231323,2016-07-08 0:00:00,0.021433186,34593.33835,14.28571427
1,BTC,663.2550659,2016-07-15 0:00:00,0.021538794,34593.33835,14.28571423
1,BTC,657.2937012,2016-10-22 0:00:00,0.021734141,34593.33835,14.28571398
1,BTC,650.6189575,2016-07-22 0:00:00,0.021957113,34593.33835,14.28571397
1,BTC,638.6464233,2016-10-15 0:00:00,0.022368738,34593.33835,14.28571452
1,BTC,626.3156128,2016-09-08 0:00:00,0.02280913,34593.33835,14.28571423
1,BTC,619.107605,2016-10-08 0:00:00,0.023074687,34593.33835,14.2857142
1,BTC,613.982605,2016-10-01 0:00:00,0.023267295,34593.33835,14.2857144
1,BTC,607.1553345,2016-09-15 0:00:00,0.023528928,34593.33835,14.28571415
1,BTC,606.2719727,2016-08-01 0:00:00,0.023563211,34593.33835,14.28571442
1,BTC,596.2979126,2016-09-22 0:00:00,0.023957344,34593.33835,14.28571422
1,BTC,596.1157837,2016-06-22 0:00:00,0.023964664,34593.33835,14.28571446
1,BTC,591.0537109,2016-08-08 0:00:00,0.024169909,34593.33835,14.28571441
1,BTC,586.7528076,2016-08-22 0:00:00,0.024347074,34593.33835,14.28571403
1,BTC,581.6452637,2016-06-08 0:00:00,0.024560871,34593.33835,14.28571429
1,BTC,572.3034668,2016-09-01 0:00:00,0.024961782,34593.33835,14.28571438
1,BTC,567.2402954,2016-08-15 0:00:00,0.02518459,34593.33835,14.28571427
1,BTC,536.9204102,2016-06-01 0:00:00,0.026606763,34593.33835,14.2857141
1,BTC,465.3206787,2015-12-15 0:00:00,0.030700794,34593.33835,14.2857143
1,BTC,458.5475769,2016-05-08 0:00:00,0.031154268,34593.33835,14.2857141
1,BTC,457.5682983,2016-05-15 0:00:00,0.031220944,34593.33835,14.28571422
1,BTC,453.2298279,2016-01-08 0:00:00,0.031519802,34593.33835,14.28571444
1,BTC,451.875061,2016-05-01 0:00:00,0.031614301,34593.33835,14.28571419
1,BTC,445.7374878,2016-04-22 0:00:00,0.032049614,34593.33835,14.28571443
1,BTC,439.3232422,2016-05-22 0:00:00,0.032517547,34593.33835,14.28571418
1,BTC,437.7479858,2016-02-22 0:00:00,0.032634563,34593.33835,14.28571422
1,BTC,436.5722046,2015-12-22 0:00:00,0.032722455,34593.33835,14.28571432
1,BTC,435.1232605,2016-03-01 0:00:00,0.032831419,34593.33835,14.28571408
1,BTC,434.3337402,2016-01-01 0:00:00,0.0328911,34593.33835,14.28571448
1,BTC,429.7130737,2016-04-15 0:00:00,0.033244775,34593.33835,14.28571445
1,BTC,420.3490906,2016-04-08 0:00:00,0.033985358,34593.33835,14.28571433
1,BTC,418.0886841,2016-03-22 0:00:00,0.034169101,34593.33835,14.28571447
1,BTC,417.9595642,2016-04-01 0:00:00,0.034179656,34593.33835,14.28571413
1,BTC,416.8301697,2016-03-15 0:00:00,0.034272266,34593.33835,14.28571445
1,BTC,415.5628662,2015-12-08 0:00:00,0.034376783,34593.33835,14.28571447
1,BTC,413.9718933,2016-03-08 0:00:00,0.034508899,34593.33835,14.28571425
1,BTC,400.1845703,2016-02-15 0:00:00,0.035697814,34593.33835,14.28571436
1,BTC,382.4918213,2016-01-22 0:00:00,0.037349071,34593.33835,14.28571419
1,BTC,373.4466248,2016-02-08 0:00:00,0.038253698,34593.33835,14.2857144
1,BTC,373.3682861,2015-11-08 0:00:00,0.038261724,34593.33835,14.28571431
1,BTC,373.0555725,2016-02-01 0:00:00,0.038293797,34593.33835,14.28571436
1,BTC,364.330658,2016-01-15 0:00:00,0.039210849,34593.33835,14.28571442
1,BTC,362.4883728,2015-12-01 0:00:00,0.039410131,34593.33835,14.28571426
1,BTC,325.4308167,2015-11-01 0:00:00,0.043897853,34593.33835,14.28571415
1,BTC,324.5358276,2015-11-22 0:00:00,0.044018913,34593.33835,14.28571436
1,BTC,320.1657104,2015-11-15 0:00:00,0.044619751,34593.33835,14.28571428
1,BTC,314.2489624,2015-01-01 0:00:00,0.045459861,34593.33835,14.28571415
1,BTC,286.3934631,2015-03-15 0:00:00,0.049881426,34593.33835,14.28571434
1,BTC,285.8287659,2015-07-15 0:00:00,0.049979974,34593.33835,14.28571429
1,BTC,283.3486633,2015-01-08 0:00:00,0.05041744,34593.33835,14.28571423
1,BTC,281.6012573,2015-08-01 0:00:00,0.050730293,34593.33835,14.28571429
1,BTC,277.2215881,2015-07-22 0:00:00,0.051531753,34593.33835,14.2857144
1,BTC,274.3540344,2015-03-08 0:00:00,0.052070363,34593.33835,14.28571416
1,BTC,274.0227051,2015-10-22 0:00:00,0.052133323,34593.33835,14.28571419
1,BTC,270.784668,2015-07-08 0:00:00,0.052756732,34593.33835,14.28571416
1,BTC,267.9602661,2015-03-22 0:00:00,0.053312808,34593.33835,14.28571422
1,BTC,261.5509949,2015-08-15 0:00:00,0.054619231,34593.33835,14.28571421
1,BTC,260.9974365,2015-08-08 0:00:00,0.054735075,34593.33835,14.28571426
1,BTC,260.20224,2015-03-01 0:00:00,0.054902349,34593.33835,14.28571419
1,BTC,258.6210022,2015-07-01 0:00:00,0.055238028,34593.33835,14.28571416
1,BTC,254.3202362,2015-10-15 0:00:00,0.056172149,34593.33835,14.2857142
1,BTC,247.2721405,2015-04-01 0:00:00,0.057773246,34593.33835,14.2857142
1,BTC,246.9902344,2015-06-22 0:00:00,0.057839187,34593.33835,14.28571435
1,BTC,245.0218506,2015-04-08 0:00:00,0.058303838,34593.33835,14.28571428
1,BTC,243.8633728,2015-05-08 0:00:00,0.058580812,34593.33835,14.2857144
1,BTC,243.6071014,2015-09-08 0:00:00,0.058642438,34593.33835,14.28571434
1,BTC,242.3036346,2015-10-08 0:00:00,0.058957903,34593.33835,14.28571419
1,BTC,240.3483429,2015-05-22 0:00:00,0.05943754,34593.33835,14.28571425
1,BTC,237.6050568,2015-05-15 0:00:00,0.060123781,34593.33835,14.2857144
1,BTC,237.549057,2015-10-01 0:00:00,0.060137954,34593.33835,14.28571426
1,BTC,236.8230133,2015-06-15 0:00:00,0.060322323,34593.33835,14.2857143
1,BTC,235.9772491,2015-02-22 0:00:00,0.060538524,34593.33835,14.28571436
1,BTC,234.8253632,2015-02-15 0:00:00,0.060835483,34593.33835,14.28571439
1,BTC,234.1760406,2015-04-22 0:00:00,0.061004167,34593.33835,14.28571429
1,BTC,233.405777,2015-01-22 0:00:00,0.061205487,34593.33835,14.28571425
1,BTC,232.079483,2015-05-01 0:00:00,0.061555266,34593.33835,14.28571431
1,BTC,230.6179962,2015-09-22 0:00:00,0.061945358,34593.33835,14.28571434
1,BTC,230.3895721,2015-08-22 0:00:00,0.062006775,34593.33835,14.28571436
1,BTC,230.3042145,2015-09-15 0:00:00,0.062029756,34593.33835,14.28571423
1,BTC,228.4894104,2015-06-08 0:00:00,0.062522435,34593.33835,14.28571431
1,BTC,228.1214294,2015-09-01 0:00:00,0.062623289,34593.33835,14.2857142
1,BTC,226.9716187,2015-02-01 0:00:00,0.062940531,34593.33835,14.2857142
1,BTC,223.8327026,2015-04-15 0:00:00,0.063823177,34593.33835,14.2857142
1,BTC,223.412262,2015-02-08 0:00:00,0.063943287,34593.33835,14.28571439
1,BTC,222.9257965,2015-06-01 0:00:00,0.064082823,34593.33835,14.28571436
1,BTC,209.8435822,2015-01-15 0:00:00,0.068077919,34593.33835,14.28571439
1027,ETH,3902.647734,2021-05-08 0:00:00,0.003660519,2366.686645,14.28571618
1027,ETH,3638.122042,2021-05-15 0:00:00,0.003926673,2366.686645,14.28571559
1027,ETH,2945.892708,2021-05-01 0:00:00,0.004849367,2366.686645,14.28571488
1027,ETH,2633.518417,2021-06-01 0:00:00,0.005424574,2366.686645,14.28571553
1027,ETH,2546.58802,2021-06-15 0:00:00,0.005609747,2366.686645,14.28571451
1027,ETH,2519.1161,2021-04-15 0:00:00,0.005670923,2366.686645,14.28571343
1027,ETH,2517.438624,2021-06-08 0:00:00,0.005674702,2366.686645,14.28571399
1027,ETH,2403.535241,2021-04-22 0:00:00,0.005943626,2366.686645,14.28571455
1027,ETH,2295.705657,2021-05-22 0:00:00,0.006222799,2366.686645,14.28571487
1027,ETH,2113.605523,2021-07-01 0:00:00,0.006758931,2366.686645,14.28571389
1027,ETH,2088.573651,2021-04-08 0:00:00,0.006839938,2366.686645,14.28571428
1027,ETH,1977.276888,2021-04-01 0:00:00,0.007224944,2366.686645,14.28571479
1027,ETH,1874.950021,2021-06-22 0:00:00,0.007619251,2366.686645,14.28571482
1027,ETH,1834.727886,2021-03-08 0:00:00,0.007786285,2366.686645,14.28571422
1027,ETH,1791.702302,2021-03-15 0:00:00,0.007973263,2366.686645,14.28571367
1027,ETH,1781.992976,2021-02-22 0:00:00,0.008016706,2366.686645,14.28571378
1027,ETH,1779.790978,2021-02-15 0:00:00,0.008026625,2366.686645,14.28571476
1027,ETH,1746.616849,2021-02-08 0:00:00,0.008179077,2366.686645,14.2857137
1027,ETH,1691.334018,2021-03-22 0:00:00,0.008446418,2366.686645,14.28571409
1027,ETH,1564.707647,2021-03-01 0:00:00,0.009129957,2366.686645,14.28571353
1027,ETH,1369.040469,2021-02-01 0:00:00,0.010434837,2366.686645,14.28571414
1027,ETH,1291.917725,2018-01-15 0:00:00,0.011057759,2366.686645,14.28571485
1027,ETH,1236.512207,2021-01-22 0:00:00,0.011553234,2366.686645,14.28571487
1027,ETH,1224.197145,2021-01-08 0:00:00,0.011669456,2366.686645,14.28571472
1027,ETH,1171.834611,2021-01-15 0:00:00,0.012190896,2366.686645,14.28571387
1027,ETH,1148.529419,2018-01-08 0:00:00,0.012438266,2366.686645,14.28571442
1027,ETH,1036.786743,2018-02-01 0:00:00,0.013778836,2366.686645,14.2857145
1027,ETH,1003.260803,2018-01-22 0:00:00,0.014239283,2366.686645,14.2857145
1027,ETH,936.9758911,2018-02-15 0:00:00,0.015246619,2366.686645,14.28571442
1027,ETH,872.1998291,2018-03-01 0:00:00,0.016378946,2366.686645,14.2857139
1027,ETH,817.807251,2018-02-08 0:00:00,0.017468315,2366.686645,14.28571467
1027,ETH,812.8445435,2018-02-22 0:00:00,0.017574965,2366.686645,14.2857144
1027,ETH,772.6408081,2018-01-01 0:00:00,0.018489464,2366.686645,14.28571441
1027,ETH,752.8571777,2018-05-08 0:00:00,0.018975331,2366.686645,14.28571414
1027,ETH,730.3675691,2021-01-01 0:00:00,0.019559623,2366.686645,14.2857143
1027,ETH,708.8713989,2018-05-15 0:00:00,0.020152759,2366.686645,14.28571446
1027,ETH,704.59552,2018-03-08 0:00:00,0.020275057,2366.686645,14.28571433
1027,ETH,684.4483032,2017-12-15 0:00:00,0.020871867,2366.686645,14.28571395
1027,ETH,674.8601074,2017-12-22 0:00:00,0.021168408,2366.686645,14.2857141
1027,ETH,673.6132813,2018-05-01 0:00:00,0.02120759,2366.686645,14.28571429
1027,ETH,647.7405396,2018-05-22 0:00:00,0.022054686,2366.686645,14.28571421
1027,ETH,634.8541995,2020-12-22 0:00:00,0.022502355,2366.686645,14.28571457
1027,ETH,621.8604126,2018-04-22 0:00:00,0.022972542,2366.686645,14.28571445
1027,ETH,611.3040771,2018-03-15 0:00:00,0.023369244,2366.686645,14.28571414
1027,ETH,601.0772705,2018-06-08 0:00:00,0.023766852,2366.686645,14.28571453
1027,ETH,589.3556024,2020-12-15 0:00:00,0.024239549,2366.686645,14.285714
1027,ETH,587.3241871,2020-12-01 0:00:00,0.024323388,2366.686645,14.28571408
1027,ETH,580.0431519,2018-06-01 0:00:00,0.02462871,2366.686645,14.28571458
1027,ETH,558.0680952,2020-11-22 0:00:00,0.025598515,2366.686645,14.28571451
1027,ETH,554.8277571,2020-12-08 0:00:00,0.025748017,2366.686645,14.28571452
1027,ETH,539.7020264,2018-03-22 0:00:00,0.026469632,2366.686645,14.28571403
1027,ETH,531.7019653,2018-04-15 0:00:00,0.026867898,2366.686645,14.28571417
1027,ETH,491.0042725,2018-06-15 0:00:00,0.029094888,2366.686645,14.28571432
1027,ETH,489.118988,2018-07-08 0:00:00,0.029207033,2366.686645,14.28571442
1027,ETH,477.0519242,2020-09-01 0:00:00,0.029945827,2366.686645,14.28571439
1027,ETH,466.5397644,2017-12-01 0:00:00,0.030620572,2366.686645,14.28571445
1027,ETH,465.816803,2018-06-22 0:00:00,0.030668096,2366.686645,14.28571443
1027,ETH,459.6570129,2018-07-22 0:00:00,0.031079074,2366.686645,14.28571432
1027,ETH,456.031311,2017-12-08 0:00:00,0.03132617,2366.686645,14.28571437
1027,ETH,453.9179993,2018-07-01 0:00:00,0.031472015,2366.686645,14.28571408
1027,ETH,453.5547855,2020-11-08 0:00:00,0.031497219,2366.686645,14.28571441
1027,ETH,449.8500061,2018-07-15 0:00:00,0.031756617,2366.686645,14.28571435
1027,ETH,447.5590953,2020-11-15 0:00:00,0.031919169,2366.686645,14.2857144
1027,ETH,433.3549265,2020-08-15 0:00:00,0.03296539,2366.686645,14.28571416
1027,ETH,420.7469482,2018-08-01 0:00:00,0.033953221,2366.686645,14.28571412
1027,ETH,413.7729927,2020-10-22 0:00:00,0.034525487,2366.686645,14.28571408
1027,ETH,400.5081787,2018-04-08 0:00:00,0.03566897,2366.686645,14.28571421
1027,ETH,396.3581869,2020-11-01 0:00:00,0.036042435,2366.686645,14.28571419
1027,ETH,395.8351412,2020-08-22 0:00:00,0.036090061,2366.686645,14.28571439
1027,ETH,393.9873761,2020-08-08 0:00:00,0.03625932,2366.686645,14.28571435
1027,ETH,387.7406616,2017-09-01 0:00:00,0.036843477,2366.686645,14.28571415
1027,ETH,385.1997193,2020-08-01 0:00:00,0.037086513,2366.686645,14.2857144
